6.633672511850253822e-05,9.999987577041197229e-01
1.064174969846317341e-02,1.059004046904163499e+00
-2.225721999496299008e-01,1.898855516241043206e+00
3.292965879270791096e-01,2.468987767071826767e+00
3.979394070906532299e-01,2.663195101234004269e+00
1.345442895227659363e+00,2.343478050091693188e+00
1.641540568019334678e+00,3.215362260413790363e+00
2.351094203627915658e+00,2.724632436756102116e+00
1.845566134601801078e+00,2.836168483750644675e+00
2.369369772459481549e+00,3.663617140902396763e+00
3.218452442015824033e+00,3.139557258476816770e+00
2.810534724340352231e+00,2.569608126604178810e+00
1.911871673109249326e+00,2.820649826761459700e+00
1.705705184208752945e+00,2.223818126707235443e+00
1.454429711838973738e+00,1.490829219768058156e+00
2.421890142672982638e+00,1.286694599120182136e+00
3.310862339086386719e+00,1.606644351229897572e+00
3.541102499401538317e+00,1.921079620290375933e+00
2.727316350490804453e+00,2.502102516156284207e+00
3.293521525297534946e+00,3.194523502922547387e+00
2.519650597997064256e+00,3.514992190965107621e+00
2.268651583183376896e+00,2.576377896858530470e+00
1.367248287492671466e+00,2.900486180869980668e+00
1.311501556716639261e+00,3.470473988556691314e+00
8.691257055672785281e-01,4.202392315958139335e+00
1.471450152006200440e+00,4.020718987277640544e+00
2.256657081938964193e+00,4.007932214150175199e+00
2.628913349067961924e+00,3.264964003284398508e+00
3.555364873375499002e+00,3.590640104046053160e+00
3.838486079778249405e+00,2.652770035045625363e+00
4.690718538124130532e+00,2.806854520781425943e+00
4.151570515709988030e+00,3.366140456906248524e+00
3.448589693343639073e+00,2.663214013909755984e+00
2.748995945314227196e+00,3.336467003797300102e+00
2.365981820793236157e+00,2.695974900337950064e+00
1.444387896093696222e+00,3.017129219854267852e+00
1.743691255783634153e+00,3.276409001737481397e+00
2.368207492873840803e+00,2.495556662399484704e+00
2.983796960525856967e+00,2.929519702740793097e+00
2.746282343236695844e+00,3.833927223121715411e+00
2.886260694044942010e+00,3.513972762118504178e+00
3.800383212874917760e+00,3.245485967898359192e+00
3.702597157688483520e+00,2.379708793042687454e+00
4.547831663777504474e+00,2.532775339085847399e+00
4.326627219703975236e+00,3.506894259745955811e+00
3.750932696140162115e+00,2.802853461979820437e+00
2.937483097393879472e+00,3.227979354543651702e+00
3.845037305361621804e+00,2.909872816061153777e+00
4.252872580173196582e+00,3.486184747956548424e+00
4.854047799756623149e+00,2.741648090776597435e+00
4.812738176139428781e+00,3.078502865167839886e+00
3.835451692174621119e+00,3.251306236805358019e+00
3.894954890521261870e+00,4.028212785998209533e+00
4.758738412689300645e+00,4.307679312732741295e+00
5.098416411658765135e+00,4.659133222853705014e+00
4.625260203658307034e+00,3.925828622799307777e+00
4.331609595342616359e+00,4.577620466993127302e+00
4.156644728633556163e+00,5.257089885623948078e+00
3.825433854940815781e+00,4.538721203018740269e+00
3.541531603768738101e+00,3.979682292756117068e+00
3.267346123600779695e+00,4.801403263391406107e+00
2.815400714619308076e+00,5.143391619505147005e+00
2.572673666373580303e+00,4.204636934503113821e+00
2.711775108795162037e+00,4.404664702765599849e+00
2.005485248678542387e+00,3.737308764019434015e+00
2.183643946010698667e+00,3.472270908252053978e+00
3.168299445342933396e+00,3.547184942584993728e+00
3.031586917875247700e+00,4.067693390844993040e+00
2.199145335453550398e+00,3.545732977550620113e+00
2.413250847160601786e+00,2.740510673555180077e+00
3.383038338610798057e+00,2.876735196777943315e+00
3.681724822382317797e+00,2.110167692754473912e+00
4.189146240855008863e+00,1.586921136664888099e+00
4.851315454987496167e+00,1.875578952168024616e+00
5.220270275064210708e+00,9.480197956877022269e-01
6.060540154907030796e+00,1.314249116063329836e+00
6.584421043887769720e+00,6.097876916129796321e-01
6.060421204011458229e+00,1.050606797345499777e+00
6.150389400281070174e+00,1.929379676215449368e+00
6.488900824643919485e+00,2.396853956340242231e+00
7.398265488431503556e+00,2.156018365303868034e+00
7.492501303307193439e+00,3.120983936800454384e+00
7.014703316748116535e+00,2.958779432308770829e+00
6.100939214233800811e+00,2.702218127942386250e+00
6.538730175257936317e+00,1.803268710192786894e+00
6.389575901144844750e+00,1.704714785042926728e+00
5.633492747329924555e+00,1.072103831919923866e+00
6.190088866398463452e+00,6.099862763325321069e-01
7.021851605069299396e+00,9.647963145941143015e-01
6.857892937353728513e+00,1.672621799861290004e+00
6.121601245345781983e+00,1.775632810873802203e+00
6.712566870858498902e+00,2.310393231223549115e+00
6.529740276238944041e+00,3.141523262315750742e+00
6.225888824030334057e+00,3.487787694482431533e+00
5.287421598939744172e+00,3.389170093451356447e+00
5.104772406586279843e+00,4.318324588798104102e+00
5.695372941884787821e+00,4.182797622204814658e+00
5.316952826976875102e+00,3.264524976183496463e+00
4.400882570250230330e+00,3.625940011459195755e+00
4.667242576471517523e+00,4.331590468198598387e+00
5.044220161631782773e+00,3.576213901168053599e+00
4.063247641155569134e+00,3.411232920151793913e+00
4.144164951130578700e+00,2.526216376603418468e+00
4.648798216757415780e+00,2.173791025618439843e+00
5.395983770614344976e+00,1.962720901866080059e+00
5.166949804638901078e+00,2.763407997050361775e+00
5.358096713360561480e+00,2.315598446068312111e+00
5.526929717655740149e+00,3.184408920625590333e+00
